LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME
34.11889167,34.11889167,-83.74539167,-83.74539167
34.72429444,34.72429444,-84.87611667,-84.87611667
33.92358333,33.92358333,-84.48571389,-84.48571389
33.92596389,33.92596389,-84.48735556,-84.48735556
33.81296944,33.81296944,-84.04174722,-84.04174722
33.318,33.318,-84.77687778,-84.77687778
33.68438611,33.68438611,-84.56582778,-84.56582778
34.51793889,34.51793889,-83.31986667,-83.31986667
31.49358333,31.49358333,-84.22045833,-84.22045833
32.43480556,32.43480556,-82.63909722,-82.63909722
33.92658056,33.92658056,-84.55124167,-84.55124167
34.28760556,34.28760556,-84.44352222,-84.44352222
33.92765,33.92765,-83.41243889,-83.41243889
32.71420833,32.71420833,-83.73067222,-83.73067222
34.22053056,34.22053056,-83.63035833,-83.63035833
33.50801667,33.50801667,-82.41609444,-82.41609444
34.01405556,34.01405556,-84.76417222,-84.76417222
33.73120556,33.73120556,-84.945575,-84.945575
33.36036389,33.36036389,-84.76174444,-84.76174444
33.44065278,33.44065278,-82.02171111,-82.02171111
31.18687778,31.18687778,-81.54615278,-81.54615278
33.78157222,33.78157222,-84.39193611,-84.39193611
30.86831667,30.86831667,-84.12303333,-84.12303333
33.05962778,33.05962778,-83.21546667,-83.21546667
33.69849167,33.69849167,-84.52384444,-84.52384444
33.941325,33.941325,-83.55820833,-83.55820833
34.59418611,34.59418611,-85.28640556,-85.28640556
34.149675,34.149675,-84.77367222,-84.77367222
33.66955,33.66955,-84.54753889,-84.54753889
32.44597222,32.44597222,-84.97607778,-84.97607778
34.45506944,34.45506944,-83.79951944,-83.79951944
33.66703333,33.66703333,-84.12130833,-84.12130833
33.71308611,33.71308611,-84.27196944,-84.27196944
34.22533333,34.22533333,-84.62583056,-84.62583056
32.85688611,32.85688611,-83.61669444,-83.61669444
34.34306667,34.34306667,-85.07825556,-85.07825556
32.85119167,32.85119167,-83.63053056,-83.63053056
34.05256944,34.05256944,-83.85071667,-83.85071667
33.50073889,33.50073889,-84.6725,-84.6725
34.67163056,34.67163056,-84.99705833,-84.99705833
30.81979444,30.81979444,-83.98641111,-83.98641111
31.17645278,31.17645278,-83.66526667,-83.66526667
32.55330556,32.55330556,-82.233175,-82.233175
33.80774444,33.80774444,-84.87945556,-84.87945556
34.25419167,34.25419167,-85.23933333,-85.23933333
33.21046389,33.21046389,-84.76491667,-84.76491667
33.54228611,33.54228611,-83.01684167,-83.01684167
33.65468611,33.65468611,-84.49753056,-84.49753056
31.49693889,31.49693889,-82.20204722,-82.20204722
30.87926944,30.87926944,-84.19606667,-84.19606667
32.07012778,32.07012778,-81.05826111,-81.05826111
32.01136944,32.01136944,-82.71075278,-82.71075278
33.40324167,33.40324167,-84.31262222,-84.31262222
34.39888889,34.39888889,-83.21220833,-83.21220833
33.09250556,33.09250556,-83.23728889,-83.23728889
31.12640833,31.12640833,-83.43366389,-83.43366389
34.36321111,34.36321111,-83.87791667,-83.87791667
32.82488333,32.82488333,-83.65551944,-83.65551944
33.48403056,33.48403056,-82.20350278,-82.20350278
33.50032778,33.50032778,-82.34818056,-82.34818056
33.56221111,33.56221111,-84.76732778,-84.76732778
33.71881667,33.71881667,-84.27575278,-84.27575278
34.442725,34.442725,-83.93016944,-83.93016944
33.57822778,33.57822778,-84.27382778,-84.27382778
34.05080278,34.05080278,-84.10802778,-84.10802778
31.19911389,31.19911389,-83.78773889,-83.78773889
33.71272778,33.71272778,-84.22494722,-84.22494722
30.87936389,30.87936389,-84.19616667,-84.19616667
33.85551667,33.85551667,-84.2467,-84.2467
31.99359722,31.99359722,-83.7939,-83.7939
32.41946111,32.41946111,-81.97999722,-81.97999722
33.542625,33.542625,-84.19108333,-84.19108333
33.896525,33.896525,-84.82389722,-84.82389722
32.95345556,32.95345556,-82.85129722,-82.85129722
32.06368611,32.06368611,-81.05376944,-81.05376944
32.18703611,32.18703611,-83.22748056,-83.22748056
33.77857778,33.77857778,-83.97745,-83.97745
33.43918889,33.43918889,-82.01912778,-82.01912778
33.68296389,33.68296389,-84.34746667,-84.34746667
30.71346944,30.71346944,-83.270475,-83.270475
34.66769167,34.66769167,-84.82558333,-84.82558333
31.53301111,31.53301111,-82.09365278,-82.09365278
31.16113611,31.16113611,-83.76167222,-83.76167222
33.6989,33.6989,-84.27545833,-84.27545833
33.94356944,33.94356944,-84.69499722,-84.69499722
34.22120833,34.22120833,-84.10900833,-84.10900833
33.66543333,33.66543333,-84.58174167,-84.58174167
34.02712778,34.02712778,-84.52829167,-84.52829167
32.20813333,32.20813333,-81.18085278,-81.18085278
33.80062778,33.80062778,-84.20156667,-84.20156667
33.40556111,33.40556111,-84.74008333,-84.74008333
31.19465833,31.19465833,-82.29276667,-82.29276667
33.73874167,33.73874167,-84.14237222,-84.14237222
33.46680833,33.46680833,-82.16060833,-82.16060833
32.515675,32.515675,-82.95644722,-82.95644722
30.68408333,30.68408333,-83.09392222,-83.09392222
34.38854167,34.38854167,-84.86390833,-84.86390833
34.45290833,34.45290833,-84.56663333,-84.56663333
33.77318889,33.77318889,-84.42016111,-84.42016111
33.50318611,33.50318611,-84.64379722,-84.64379722
32.63385833,32.63385833,-83.97245833,-83.97245833
30.85065,30.85065,-83.36596389,-83.36596389
34.1062,34.1062,-82.85499167,-82.85499167
31.11849167,31.11849167,-83.31638056,-83.31638056
33.7876,33.7876,-85.17493333,-85.17493333
33.9274,33.9274,-83.99679444,-83.99679444
34.33305278,34.33305278,-83.906,-83.906
32.03419722,32.03419722,-84.41917778,-84.41917778
33.75976667,33.75976667,-84.53968611,-84.53968611
33.74095278,33.74095278,-84.01565833,-84.01565833
32.52116667,32.52116667,-83.26318056,-83.26318056
31.29893611,31.29893611,-84.57803333,-84.57803333
31.16900278,31.16900278,-83.45018611,-83.45018611
34.01988056,34.01988056,-83.12581667,-83.12581667
30.8068,30.8068,-83.34164167,-83.34164167
31.36445833,31.36445833,-83.49180833,-83.49180833
33.58129167,33.58129167,-84.41158333,-84.41158333
33.80835556,33.80835556,-84.39758889,-84.39758889
31.25167222,31.25167222,-83.71281667,-83.71281667
34.33966389,34.33966389,-83.33438056,-83.33438056
33.46441944,33.46441944,-84.21722778,-84.21722778
33.09183333,33.09183333,-82.80653333,-82.80653333
31.512525,31.512525,-82.71103611,-82.71103611
31.56599167,31.56599167,-83.99655278,-83.99655278
31.56278611,31.56278611,-84.21845,-84.21845
33.66519167,33.66519167,-84.34629167,-84.34629167
32.18858611,32.18858611,-82.70111944,-82.70111944
34.44643333,34.44643333,-84.44544444,-84.44544444
33.91010278,33.91010278,-84.28410833,-84.28410833
32.36975278,32.36975278,-83.11342222,-83.11342222
33.91926389,33.91926389,-84.41754722,-84.41754722
33.90483333,33.90483333,-84.43433889,-84.43433889
34.12708611,34.12708611,-84.75633056,-84.75633056
32.97385278,32.97385278,-85.06420833,-85.06420833
34.34690556,34.34690556,-83.852,-83.852
34.00828056,34.00828056,-85.074875,-85.074875
32.42248333,32.42248333,-82.42607222,-82.42607222
33.61505,33.61505,-83.91820833,-83.91820833
33.94295833,33.94295833,-83.29632778,-83.29632778
33.41996667,33.41996667,-84.22901944,-84.22901944
34.28261944,34.28261944,-83.79126944,-83.79126944
32.82405833,32.82405833,-83.73069722,-83.73069722
34.77080556,34.77080556,-84.92379444,-84.92379444
32.26436389,32.26436389,-84.09698889,-84.09698889
33.45106111,33.45106111,-82.2424,-82.2424
33.13291944,33.13291944,-83.94382222,-83.94382222
31.79835,31.79835,-81.45253889,-81.45253889
32.01943611,32.01943611,-81.31237222,-81.31237222
33.90246667,33.90246667,-84.67264167,-84.67264167
34.94309167,34.94309167,-84.42914167,-84.42914167
33.76189722,33.76189722,-84.50798889,-84.50798889
31.03603333,31.03603333,-84.93865556,-84.93865556
33.18946389,33.18946389,-83.848075,-83.848075
34.74651111,34.74651111,-85.00259444,-85.00259444
33.61380278,33.61380278,-84.34822222,-84.34822222
31.68486389,31.68486389,-82.24166389,-82.24166389
33.95641111,33.95641111,-84.01788611,-84.01788611
33.65763889,33.65763889,-84.49700833,-84.49700833
33.56013611,33.56013611,-84.51579444,-84.51579444
33.71501944,33.71501944,-84.24287222,-84.24287222
33.85494444,33.85494444,-84.24661944,-84.24661944
34.783575,34.783575,-84.91799167,-84.91799167
32.94999722,32.94999722,-82.39915556,-82.39915556
33.72315556,33.72315556,-84.235525,-84.235525
32.83866389,32.83866389,-83.53183889,-83.53183889
34.14801389,34.14801389,-84.91254167,-84.91254167
33.65993889,33.65993889,-84.43023889,-84.43023889
34.05408056,34.05408056,-84.28777778,-84.28777778
33.13451944,33.13451944,-83.27063056,-83.27063056
33.09176944,33.09176944,-83.18466389,-83.18466389
33.55908889,33.55908889,-84.50658056,-84.50658056
33.61118889,33.61118889,-84.31444167,-84.31444167
30.87556389,30.87556389,-84.16487778,-84.16487778
31.57264444,31.57264444,-84.04872778,-84.04872778
31.34697222,31.34697222,-82.906675,-82.906675
32.43085556,32.43085556,-84.95347778,-84.95347778
32.16754722,32.16754722,-81.91041111,-81.91041111
33.39686389,33.39686389,-84.87977222,-84.87977222
31.76824167,31.76824167,-81.63213889,-81.63213889
31.95243611,31.95243611,-83.78770278,-83.78770278
32.295575,32.295575,-83.55740278,-83.55740278
32.1604,32.1604,-82.33865556,-82.33865556
33.599475,33.599475,-83.47213611,-83.47213611
33.91958056,33.91958056,-84.08859167,-84.08859167
32.61829444,32.61829444,-83.65642222,-83.65642222
34.75694444,34.75694444,-85.26456667,-85.26456667
33.68084444,33.68084444,-84.22849722,-84.22849722
32.97965278,32.97965278,-83.95288611,-83.95288611
33.32684444,33.32684444,-84.12176944,-84.12176944
34.97416111,34.97416111,-84.37073611,-84.37073611
33.39711667,33.39711667,-83.36881389,-83.36881389
33.27816111,33.27816111,-83.00934722,-83.00934722
33.60621389,33.60621389,-85.05716389,-85.05716389
34.06828333,34.06828333,-83.26378056,-83.26378056
32.23810278,32.23810278,-82.40697222,-82.40697222
34.03081667,34.03081667,-84.56856111,-84.56856111
32.99874444,32.99874444,-83.94121389,-83.94121389
32.21511389,32.21511389,-81.174975,-81.174975
33.897,33.897,-83.95926389,-83.95926389
32.03726111,32.03726111,-80.99054722,-80.99054722
33.95522778,33.95522778,-84.35683056,-84.35683056
31.27760556,31.27760556,-83.878825,-83.878825
33.74661944,33.74661944,-84.36262222,-84.36262222
34.23586111,34.23586111,-84.26251667,-84.26251667
32.24376944,32.24376944,-84.79369167,-84.79369167
33.88406667,33.88406667,-84.53458333,-84.53458333
31.442075,31.442075,-81.4285,-81.4285
33.78067778,33.78067778,-84.54078889,-84.54078889
34.20616389,34.20616389,-84.78100278,-84.78100278
32.42754444,32.42754444,-84.94993333,-84.94993333
33.08716667,33.08716667,-83.93213056,-83.93213056
34.01392778,34.01392778,-83.69900833,-83.69900833
31.15434444,31.15434444,-83.39169444,-83.39169444
32.95904444,32.95904444,-83.23548056,-83.23548056
33.95934444,33.95934444,-83.58847222,-83.58847222
33.88809167,33.88809167,-84.83723333,-84.83723333
33.97451667,33.97451667,-84.82074167,-84.82074167
33.03899722,33.03899722,-83.23496111,-83.23496111
33.61799444,33.61799444,-84.47286389,-84.47286389
31.85331389,31.85331389,-81.29811111,-81.29811111
30.81064444,30.81064444,-81.74839167,-81.74839167
33.69014167,33.69014167,-84.49992778,-84.49992778
32.01489722,32.01489722,-80.87189722,-80.87189722
34.53358056,34.53358056,-83.94325556,-83.94325556
34.08576667,34.08576667,-84.73628889,-84.73628889
34.756875,34.756875,-85.00204722,-85.00204722
33.96741389,33.96741389,-83.81839444,-83.81839444
31.35912778,31.35912778,-83.486,-83.486
34.06438611,34.06438611,-84.72390556,-84.72390556
34.02735278,34.02735278,-84.42391667,-84.42391667
34.58147222,34.58147222,-85.28243333,-85.28243333
33.78858333,33.78858333,-84.62152778,-84.62152778
31.37266389,31.37266389,-81.62467222,-81.62467222
32.7607,32.7607,-85.02171944,-85.02171944
33.94043889,33.94043889,-84.70304167,-84.70304167
34.0012,34.0012,-84.40317222,-84.40317222
34.54233333,34.54233333,-83.95861667,-83.95861667
32.91793333,32.91793333,-82.79835833,-82.79835833
34.48903056,34.48903056,-85.34211667,-85.34211667
33.86063333,33.86063333,-84.66624722,-84.66624722
33.62152222,33.62152222,-84.38345556,-84.38345556
33.48103056,33.48103056,-84.68190833,-84.68190833
33.81036944,33.81036944,-82.69286944,-82.69286944
33.79495833,33.79495833,-84.80209722,-84.80209722
34.22093056,34.22093056,-83.51873056,-83.51873056
32.48654167,32.48654167,-84.94135556,-84.94135556
31.06295833,31.06295833,-83.26963333,-83.26963333
32.050975,32.050975,-83.11459167,-83.11459167
33.50936667,33.50936667,-82.84128333,-82.84128333
34.50429167,34.50429167,-84.90625,-84.90625
34.22662222,34.22662222,-83.73632778,-83.73632778
30.81364722,30.81364722,-81.62840833,-81.62840833
34.25100833,34.25100833,-83.44283056,-83.44283056
32.06863333,32.06863333,-81.10169167,-81.10169167
33.62639444,33.62639444,-83.32367778,-83.32367778
34.97183333,34.97183333,-85.44391111,-85.44391111
34.37711667,34.37711667,-84.91071667,-84.91071667
31.63363056,31.63363056,-82.86723056,-82.86723056
31.44214444,31.44214444,-82.85061111,-82.85061111
32.61438889,32.61438889,-83.71508889,-83.71508889
33.73436667,33.73436667,-84.21318889,-84.21318889
33.92135278,33.92135278,-84.46415278,-84.46415278
32.98409444,32.98409444,-83.8343,-83.8343
33.91015556,33.91015556,-84.22285,-84.22285
33.71918333,33.71918333,-84.83539167,-84.83539167
31.77358333,31.77358333,-84.43543333,-84.43543333
32.13354722,32.13354722,-82.07729722,-82.07729722
33.55973611,33.55973611,-84.58838056,-84.58838056
33.58485833,33.58485833,-84.51355278,-84.51355278
31.50959722,31.50959722,-82.05014444,-82.05014444
33.14628333,33.14628333,-84.91819444,-84.91819444
31.22245556,31.22245556,-83.65311667,-83.65311667
33.92858333,33.92858333,-84.09885833,-84.09885833
31.02049722,31.02049722,-84.82949444,-84.82949444
34.53331944,34.53331944,-83.25531111,-83.25531111
33.62322222,33.62322222,-85.10016944,-85.10016944
33.53402222,33.53402222,-84.364125,-84.364125
34.061975,34.061975,-84.61055833,-84.61055833
33.96419167,33.96419167,-84.52213611,-84.52213611
33.78849722,33.78849722,-84.390925,-84.390925
33.77298056,33.77298056,-84.60347778,-84.60347778
33.90843333,33.90843333,-84.18331667,-84.18331667
33.458275,33.458275,-83.24394722,-83.24394722
33.55613056,33.55613056,-84.34656111,-84.34656111
33.12626389,33.12626389,-83.47488889,-83.47488889
33.97390833,33.97390833,-85.25824722,-85.25824722
33.79348056,33.79348056,-83.50680556,-83.50680556
31.70200833,31.70200833,-83.66408889,-83.66408889
33.50237778,33.50237778,-84.42303056,-84.42303056
33.68965,33.68965,-84.50018056,-84.50018056
32.92865556,32.92865556,-84.27651389,-84.27651389
34.47363611,34.47363611,-85.35163611,-85.35163611
33.67556111,33.67556111,-84.28701667,-84.28701667
33.25433889,33.25433889,-83.89856111,-83.89856111
33.37799444,33.37799444,-84.12658611,-84.12658611
33.54863056,33.54863056,-84.57124167,-84.57124167
32.21705,32.21705,-83.02546389,-83.02546389
34.20218889,34.20218889,-83.81666111,-83.81666111
32.72079444,32.72079444,-81.74423056,-81.74423056
31.64785,31.64785,-84.17429444,-84.17429444
31.17796667,31.17796667,-81.50161667,-81.50161667
34.95857778,34.95857778,-84.93831111,-84.93831111
33.15917778,33.15917778,-83.32909167,-83.32909167
33.20149444,33.20149444,-82.04187778,-82.04187778
33.59728056,33.59728056,-84.40693056,-84.40693056
33.34635833,33.34635833,-83.88997222,-83.88997222
33.52165,33.52165,-84.95776111,-84.95776111
33.61163333,33.61163333,-84.43668611,-84.43668611
34.98335833,34.98335833,-83.72841944,-83.72841944
33.60833889,33.60833889,-83.88166111,-83.88166111
34.73320278,34.73320278,-84.51245,-84.51245
33.33500278,33.33500278,-84.83942778,-84.83942778
34.19421389,34.19421389,-84.79740278,-84.79740278
33.02998333,33.02998333,-83.98400556,-83.98400556
32.56971111,32.56971111,-83.22404167,-83.22404167
32.43064444,32.43064444,-81.45466389,-81.45466389
33.86824722,33.86824722,-83.98463889,-83.98463889
34.90578611,34.90578611,-85.21188611,-85.21188611
33.67950556,33.67950556,-85.30704444,-85.30704444
33.55365556,33.55365556,-84.23093889,-84.23093889
32.07425556,32.07425556,-82.10259167,-82.10259167
31.82863611,31.82863611,-81.49008333,-81.49008333
34.20194722,34.20194722,-83.71999444,-83.71999444
33.95228333,33.95228333,-84.55205556,-84.55205556
33.44101111,33.44101111,-85.19681111,-85.19681111
33.78616667,33.78616667,-84.39098056,-84.39098056
33.17555278,33.17555278,-84.02550278,-84.02550278
33.47593056,33.47593056,-83.80912222,-83.80912222
33.43091944,33.43091944,-84.14501389,-84.14501389
31.81338333,31.81338333,-82.65672222,-82.65672222
32.25251667,32.25251667,-83.78925,-83.78925
34.90776111,34.90776111,-85.29093333,-85.29093333
33.65152222,33.65152222,-83.97343056,-83.97343056
34.50673889,34.50673889,-83.92956111,-83.92956111
32.58656389,32.58656389,-83.74835833,-83.74835833
33.87071667,33.87071667,-82.46978333,-82.46978333
31.23258333,31.23258333,-84.20741111,-84.20741111
34.05115556,34.05115556,-84.01715556,-84.01715556
34.23408611,34.23408611,-84.05685,-84.05685
32.9878,32.9878,-84.29973333,-84.29973333
33.323025,33.323025,-84.77818611,-84.77818611
34.00878889,34.00878889,-85.10959722,-85.10959722
33.92755,33.92755,-84.17771667,-84.17771667
34.21524722,34.21524722,-84.75468889,-84.75468889
34.20555556,34.20555556,-83.71900556,-83.71900556
33.93281111,33.93281111,-84.35768611,-84.35768611
33.85606944,33.85606944,-83.99410278,-83.99410278
33.92719444,33.92719444,-84.274225,-84.274225
32.62390278,32.62390278,-81.619725,-81.619725
33.82483333,33.82483333,-84.48906111,-84.48906111
34.46523889,34.46523889,-84.45855556,-84.45855556
33.21726389,33.21726389,-84.06834167,-84.06834167
34.38515278,34.38515278,-84.07551944,-84.07551944
32.15598889,32.15598889,-81.42961667,-81.42961667
33.49342778,33.49342778,-82.63089722,-82.63089722
33.61938889,33.61938889,-84.4206,-84.4206
33.32725556,33.32725556,-82.55978056,-82.55978056
33.93245,33.93245,-84.12028333,-84.12028333
33.40771944,33.40771944,-84.72739722,-84.72739722
34.47259722,34.47259722,-83.77081667,-83.77081667
33.27593056,33.27593056,-84.2912,-84.2912
33.91216667,33.91216667,-84.38019722,-84.38019722
33.98268889,33.98268889,-83.37705278,-83.37705278
33.41766111,33.41766111,-83.84179722,-83.84179722
31.54420556,31.54420556,-83.51441944,-83.51441944
31.55441944,31.55441944,-84.11497778,-84.11497778
33.172725,33.172725,-84.08774444,-84.08774444
33.73432778,33.73432778,-84.21315833,-84.21315833
34.59395278,34.59395278,-83.52712778,-83.52712778
30.79894444,30.79894444,-83.37070278,-83.37070278
33.91955556,33.91955556,-84.48311944,-84.48311944
34.07736111,34.07736111,-84.001925,-84.001925
31.71323056,31.71323056,-83.20499444,-83.20499444
31.92900833,31.92900833,-81.32928889,-81.32928889
33.91540833,33.91540833,-83.47284722,-83.47284722
